3,logarithm_glrlm_GrayLevelNonUniformity,original_shape_SurfaceArea,wavelet-LHL_glcm_InverseVariance,original_shape_Maximum2DDiameterRow,original_shape_Compactness2,wavelet-LLH_firstorder_Skewness,wavelet-HHH_glszm_GrayLevelNonUniformity,wavelet-HHH_firstorder_Skewness
1665919,-0.7909707159258025,-0.6073734695794641,0.0677965592104616,-0.4703153586516679,0.8435433829798711,-0.7958612970454689,0.06174314989103387,2.9114257815840885
1734265,-0.0322465084250068,0.007139632922908496,0.8317741938277856,-0.05514946656512063,-0.45656401645830313,-0.836141822440096,-0.563851979901473,-0.1256710588363116
1738377,1.0762084296838148,0.6752394965018953,-0.41124352212289983,0.9091100033326859,0.9839315037794193,1.2029705033548441,-0.5728894697379908,-0.058337635795712606
1746937,-0.7579325420110761,-0.14809314608064075,0.04141348088849823,0.13760969359762984,-1.1409564596066886,-1.768917821173441,-0.37351696667789364,-0.18246087468708574
1748605,0.24136735081374439,0.3592510486659723,-0.022183226804704855,0.6089797753176417,0.031065675881531963,0.46592384651158913,-0.5789144629623361,-0.1799173768654195
1752507,-0.1421534578836673,-0.06363660464700922,-0.3199557912801817,0.13753148262138315,1.122959491962711,0.020218220369955738,-0.5728894697379908,-0.638234424696395
1763425,-0.4774851603188331,-0.6424717332955182,-0.0006795776859681045,-1.1530109177342946,0.8241214368818763,0.6171059434148072,-0.5287061860929931,0.11450807585758228
1785582,-0.5506139358511779,0.27174708518464386,0.5831708767484993,1.0165131759616512,0.8957485757949375,-0.8415003883771907,-0.17836398749186433,-0.3444328776852525
1786828,0.35805940665613156,-0.1735674438923014,-0.14388967841371514,0.1808331510292967,0.8880713191969647,-0.28111214437922083,-0.5487894968406098,0.15054407925293806
1823737,2.7925916080091424,3.7139618584749265,1.346082480571231,3.296901513159997,0.6880426196941135,0.8590428935772274,-0.05531386132137382,-0.42223341806661036
1862840,-0.07804453941878255,0.6643536209819233,0.41490088263874286,0.47391029219602976,0.8425293990969612,0.5553683335684955,0.36086634291430386,-0.2530763749730183
1875022,0.08991139763919949,-0.33019702885075014,0.015340983051311877,-0.014141390424379546,0.29568364453010715,0.4179036465907651,-0.4443562809521596,-0.13320810612576678
1882825,-0.1788711180614022,-0.1874982192248424,-0.6331580073110469,-0.35447364314688923,-1.1848433492486607,0.0004361058798452762,-0.2776648017450735,0.11912890421264126
1887594,0.19017282421354462,0.18934292625425742,0.698296574246752,-0.5610514635271717,-1.3243717705532156,-0.06492884752682389,-0.3680397001102523,-0.3541719360493637
1899144,-1.4177031202999186,-1.1371369267247895,-3.5078303824122847,-3.0309224947565263,-1.6099538906307798,-0.05776593469729093,0.6326969793504199,-1.0290618096814663
1914087,0.29698913636683605,1.8861321667409676,1.1869002130581296,1.3823787226143718,-1.3551283537133336,-0.14650915918529483,-0.388123010857869,0.2533719303235462
1917576,-0.22370654377728183,-0.2721920307711576,-0.4791084671445522,0.5698320686916819,-0.19899461359486123,0.1701197167017957,-0.4708189962901887,0.20595439187506634
1946620,-1.0191639621734185,-0.7053268671667012,1.531019640901849,-0.7429043087487099,1.0145489748903989,0.577743798696361,-0.5487894968406098,-1.104004889810432
1946686,-0.5595793584223514,-0.2064299246497326,1.3481195518690865,-0.44476325516868886,0.5209885446611677,-0.655898245033814,-0.5487894968406098,-0.1997588098453163
1964559,0.4461111464156922,0.5853890040084342,1.4027936070060798,1.184210538365403,1.0304038313117418,-0.22562602872134618,-0.5487894968406098,-0.3351887233475724
1972723,-0.37094041902553165,-0.679039056346583,0.7735480364781189,-1.6195652347992289,0.16507049325522877,-0.21273544668023617,-0.47347708153629414,-0.7349227678921985
2041488,-0.5521443028100129,-0.523202250095215,-1.2636405359819185,-0.820833149328047,1.2099976699142279,-0.6011740487414647,1.1668273237917004,0.378142522821555
2041926,-1.0060671524893061,-0.7901282846554835,0.2769071678915134,-0.8194265850143851,0.9348594123546545,-0.015424684883527702,-0.07662676252322129,-1.1991281607445687
2043090,-0.4568164992919754,-0.8439416329887001,1.428032458699201,-0.5633353306807697,0.23328052866370266,0.19866093487161024,-0.3014476697361955,-0.12095529030542455
2069266,-0.3191560487973699,-0.5034444635627108,0.9022037675438207,-0.361560976593598,1.58270587166026,0.12732206087738293,-0.46000012300793147,2.5673755792232855
2078766,-0.06715798701347366,-0.7246510284362052,-0.7667778075933,-0.740529177935749,0.6240036458536161,-1.2834984655161417,-0.4885395645971573,0.7552857987882367
2087925,0.7898550043571535,0.6707015215853409,1.0822680105307831,0.5444032918273612,-0.3193786744567375,1.171611203474845,-0.41257225872482095,-1.7343093698313516
2088610,0.6006438918127414,1.6442483575540527,0.22437727890780385,1.7638020483561867,0.18170500285845498,0.26317015743907696,0.4500647517578025,-2.8072540086758
2162482,2.6042975619791298,2.0223348141872917,-0.45551416345116486,1.6623717644269542,0.8446164799120003,0.183940815027979,1.7865618591443804,-0.17195139884788938
2201121,-0.809540156428889,-1.0397961158145348,-1.0955983137839613,-1.3819185662510918,1.5437087500858169,-0.31688866979096025,0.14623650725264223,-1.1202451313101447
2202690,1.763228705807173,0.20886841550029459,-0.8835601612266518,0.6878280194750984,0.6341615296975736,0.701761352840702,-0.5728894697379908,-0.12232337003216848
2220159,-0.12795783353099352,-0.7149927853647214,0.15144436146113163,-1.3236622327074996,0.5929433295410098,0.6750340611840169,-0.5789144629623361,0.016195495190312943
2305736,0.23834450916697977,-0.2574246368912275,0.39579097164516835,-0.11668349885589839,1.3405010346684239,-1.22981447814678,-0.2858807015962344,0.10685799632822454
2308926,-0.14277248921983912,0.5542761430270982,-0.9623590092907935,0.6156503918132464,0.1738088178784101,0.1340090823487326,0.21688672541792403,-0.7639357712199241
2317237,-0.7923066073867044,-0.19973275521622283,-0.8373491127500297,0.08863576624677008,0.877406571894453,0.024600604282451057,0.31951835019844527,0.7089522459957214
2319190,-1.4348393218114632,-1.5481153133891665,-3.5720176403501664,-2.377961578130232,-0.306656042208137,1.775548603049075,-0.012772858263214252,1.007865520105722
2319401,0.37695503559487836,0.08759345570091473,-0.5469574308421443,0.20966946084753618,-1.3771777760781028,1.679275949096235,-0.24753983562334728,-0.3027435113234858
2328060,1.1878432811054689,0.775081932815646,-0.22393592274204105,0.8343627613398263,-0.4617177142819393,0.6921014011780979,-0.31705898821217804,-0.19287611430354482
2367260,1.5200128773602792,0.4302425799841506,-0.724853811470963,0.7628020389702248,-1.0351994393534414,-0.3178275114300715,-0.3954260329484591,-0.21621913372681106
2382604,-0.0585702009955956,-0.7284502450090512,-0.8595810763964598,0.07082484902120639,0.42705222414324706,-0.8577650579826804,-0.4282896323537048,-0.27969799178301863
2389902,2.907628742353126,0.53591217494523,-0.8646079603689838,0.778173734655169,1.2171576488830427,0.16772650154458218,-0.5287061860929931,-0.21113319494585253
2394582,2.5400628631440956,0.19295335426841131,-0.8538777597119507,-0.11656351643722947,0.7626380935411935,-1.3701525874364695,-0.4282896323537048,-0.1630446841373133
2451112,-0.2833055586773433,0.34593028688976996,-1.2011093743085124,0.680591637573181,0.2524226822122709,0.09057751620294491,0.34423004682146213,-0.5741227672144639
2471608,2.923530543081714,1.5619437043484734,-0.1438467708963021,0.13550945754851568,-1.1610261947267393,-0.160925546972731,-0.4550673800171937,0.34583289510528403
2477547,0.8606376911157391,0.02347151319812275,-0.7663004834756009,0.1487166110006928,0.5621273989984581,-0.7940355217471589,-0.4282896323537048,-0.08672251106122245
2578314,-0.8329579303262403,-1.4581609409883298,0.24538801262177926,-0.7881613445903849,-0.8570893694571563,-0.8184969643616955,-0.5287061860929931,-0.6334172450295379
2588525,1.2158260738133333,-0.33853118995848225,0.08481173652237715,-0.13121798781052868,-1.687114711369871,0.5646038894476456,-0.12703997113644228,-0.6984186080927436
2592990,0.046199571830631614,-0.9777510533670135,-0.1637284073845354,-1.4435919479389447,-1.6746166957375328,0.7924701549155914,-0.3198397543154903,0.10931271394608585
2594215,-0.20273862149470087,-1.2346057249840066,0.0025909185061503987,-1.2728279883709175,-1.5144660064511741,1.4835646196381305,-0.3579980447361427,0.02090507097665485
2610058,-0.1650195135696902,-1.6080429162354395,-0.30389909692682976,-0.8328294531203613,-0.3641932005409644,0.4139633340132748,-0.5728894697379908,0.9334045864152949
2628972,-0.046432220568208914,-0.25517505529554074,1.4346522187421342,0.4738706695556188,0.3035392259819366,0.6862049408694011,-0.5287061860929931,-0.6653618271908212
2642645,-0.1252230127652659,-0.09020799897142853,1.313129803886206,1.3693389394187159,0.5246435007961348,0.20506536236099912,-0.4523896052510858,-0.28985857317489333
2685459,1.8386173853893282,-1.169909034665938,-1.6223455824774662,-0.10606677269370449,-0.27507020414968036,-0.4653024152179036,-0.5287061860929931,-0.09564706669431956
2693184,-1.0487026486438966,-0.2855650560533937,0.0706331768981015,-0.2930279594261095,0.5703935834431396,-0.26065457006315756,0.48260764834412023,-0.13867343683023092
2712262,1.388637797785256,0.7933389515869982,-0.52724766040004,0.6669911052229461,0.5782402835400319,0.08175743411112665,0.2149420386380768,0.4026493678227605
2722506,-0.23492094434362212,0.7283991042938225,-2.498524933105988,1.2952177413590513,-0.014397969399250502,0.06981909320289688,6.832324314629525,-0.25100879647432633
2809900,-1.0466567478436863,0.958932413786972,-1.6760720127483342,0.17110104246699329,-1.5232276911571747,1.3364850319318202,1.8283441934892322,0.3419379813888382
2825428,-1.2344607329747,-1.2502340080084051,0.5320435175447903,-0.5178589609586387,-1.207959339534042,1.9867657008859692,-0.22227373500510575,0.2589558674097015
2845748,0.04946559871217769,-1.4789362613310248,-0.8903499946384957,-0.306732116620242,-1.1530595841946656,0.7188286399390026,-0.5143609641299793,0.1310350710980314
2847171,-0.3626196246946327,2.36684813509715,-0.021822024839335735,1.7975569952501156,-0.9630661129074992,0.15565382413411089,2.149677165458329,0.5563576616573341
2872625,-0.5834890205218992,-1.003375347353469,0.5065150890838613,-0.7606619815805763,-0.2241952663414869,-4.386052845740617,-0.2217184360905251,5.839774009234549
2885862,-1.2328324036967597,-1.1928750901866556,-0.1764520880234348,-1.3819168023941206,1.4682197673447541,0.021439200044750337,-0.004995236594484716,-0.29077060292359674
2916823,-1.2352817450217615,-1.4719201773003696,-0.5590151008940273,-1.6236069158297093,1.089366107285826,-0.5451004618651965,0.011180461659841412,-0.2725979444080018
2944076,-0.24234435302307283,1.7200521799720006,-0.9888336363675834,1.1550127913380064,-0.4886338624514119,1.1785834462609377,3.1900911299087222,-0.13460462567188483
2945181,-0.6079243231469976,-0.9703505264354458,0.694915257821309,-1.4097158862761068,1.422261655311961,-0.42882812200161385,-0.6210894155327528,-0.2468113172993765
3029304,0.16448094550682074,1.8693149556006727,-0.42027192448101713,1.4655765897778394,0.6439561209445669,0.7732925143352946,2.286631094960611,-0.6598706974922062
3062868,-0.8808036590832594,-0.01709635802362843,-1.1793745006308594,-0.6087703343317001,-1.5916473904057327,-1.133348804849864,-0.13227909567940355,0.4628315385782853
3067890,-0.69279114849247,0.6566917593995595,-0.396891023827564,0.3355313380952106,-1.469193780193564,0.8606844895094066,0.11109071344597002,-0.2620158233155384
3093550,-0.35179386127088624,-0.4038856448049166,-1.8319590688627219,0.3397831117196256,-0.1676426976059875,0.46488082111000417,2.7014500912088164,-0.15958640948007133
3100166,-1.2124988766341047,0.8031160446291644,-1.2219998694384422,1.1743595152394068,-1.9298878465271916,-2.064570027966137,1.1943814751373172,-1.2651127895079306
3105376,0.4259419782500492,-1.634616358086281,-0.2217292741838905,-1.2092803063524133,-0.6868037463871709,-2.5733484657638055,-0.5287061860929931,0.364904307407206
3113885,0.3240082371014151,0.5519012648742191,-0.37257142216212563,0.26792429794020123,-0.9461261478504425,-1.0712061769456753,0.10569015929178599,-0.2601391673581663
