4,original_shape_SurfaceArea,original_shape_Compactness2,original_shape_Maximum2DDiameterRow,logarithm_glrlm_GrayLevelNonUniformity,exponential_glszm_SmallAreaEmphasis,exponential_glszm_SmallAreaLowGrayLevelEmphasis,exponential_glszm_SmallAreaHighGrayLevelEmphasis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_LongRunLowGrayLevelEmphasis,wavelet-LHL_firstorder_Skewness,wavelet-HLL_glcm_Imc1,wavelet-LLH_firstorder_Skewness,wavelet-HHH_firstorder_Skewness,wavelet-HHH_glszm_SizeZoneNonUniformity,wavelet-HHL_glszm_GrayLevelNonUniformity,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized
1506433,1.4199121241603445,0.04907202324530147,1.3346310276678803,1.22042866120773,0.29928715008895956,1.0509733772866634,-0.0836594163026314,-0.18486039741539975,-0.43604455127772523,0.673312901416635,0.5103844532556354,-0.4334711040991677,-0.010630240069172752,-0.4411749168902989,0.06556071751687709,1.0541863093675776
1516688,-1.6796679014806852,-0.2508452460407061,-1.6831184144132898,-1.1984304102175432,-0.9953772360228565,-0.8691030628636703,-0.3935502853920807,-0.48811638887152486,-0.33923770167990713,0.699396812695599,1.3726614220295752,0.06316601743126715,-0.13163923052487428,-0.40654410655387513,-0.48386399304489464,0.15386616206375825
1520407,0.46548187297034754,-1.2470113959872753,0.43354288866243684,-0.4453624201565219,0.13629055492925324,-0.2621281105907552,0.029217485909602697,-0.4833058308332732,-0.42405290084973873,0.3070597393514485,0.09473257163183418,-0.4860015636978765,-0.6872578876046757,-0.1797617714372869,-0.02852574848651541,0.44123519111677434
1530123,-1.0325832085473148,0.47168344024281045,-1.3118047806643633,-0.6680963650318671,1.0466314309488036,0.0001762768105984202,0.47701781025139717,-0.47547171913776065,-0.41224653271403555,-0.5266331999892552,1.0040620571276737,-0.07312259630335395,0.5356572064987146,1.0444470410142395,0.9480307761930427,1.0873134586806898
1571633,0.4923273038500034,-0.5799088471173883,0.5378592931728031,0.5422601774203497,-0.7465394705712366,-0.6417045400575571,-0.3453704395808408,-0.34329411372870233,-0.4040631418917599,-0.4682740310353645,-0.09281837484833647,-0.7406016123047052,0.19062116442016833,-0.3996179444865143,-0.3288235103467687,0.45122492451924506
1584572,-0.10753451632196424,0.6125203490544501,0.19583880032998646,-0.08573089939442885,1.4176469473826268,1.3361501110352263,0.07365143039795692,-0.4665628861365795,-0.3581837556183279,0.677268450469427,-0.1264946501869166,0.5135157655568384,2.8864322781673426,0.09965518495906624,-0.09965429685874508,-0.5250399496092406
1623338,2.241856491999713,-0.5594470682419933,1.5785634491139173,0.9290443052283838,0.9721490538746025,0.929008545877534,-0.012604240616033355,-0.4099246888747925,-0.4324731871099691,-0.9726105359355415,0.06472839443354293,-0.4788613496616375,0.08776071961769986,1.4706222764110617,0.575456424572926,0.42223162052534496
1635671,-0.2892511880755329,0.738138628642867,0.1106677027490985,-0.24806316508484147,-0.9953824820834779,-0.8691222404088297,-0.3935505393228532,-0.4621355966045719,-0.38339710964291934,0.20798808245631253,0.003646460159651447,-3.07760191596661,-0.66203375233633,-0.15581703971784733,-0.0924437744114345,0.49977607587849443
1639329,0.04420681449846953,0.24229911656620584,0.6393459204010196,1.0232326252979311,-0.668136828026698,-0.5700522055639436,-0.33019040574113045,-0.4585372658823282,-0.4118587070098944,0.2248751501302491,-0.8774677366364532,-0.6807015678723559,-0.5753254411402656,-0.25288591846840563,-0.15028470448963605,-0.6967279102303131
1649096,0.43256521127070346,-1.652162732476562,0.7463940591145946,-0.8445486774601828,2.9315674473895204,2.719725784298566,0.3667711643786917,-0.4945779751022064,-0.3668865221966779,-0.14923903333217392,-0.10975742336623033,-0.29740253948968565,-0.04182983166803842,-0.3429200596567158,0.08474697725318771,-1.3596454240643938
1658208,1.383826323471364,0.7359787636824827,1.5704274536780563,2.493292520762263,-0.9953826870326815,-0.8691229896229336,-0.39355054924323224,-0.3394819804093939,-0.42662273004835943,0.27998121697956596,0.5124449823533199,0.2832915155446497,-0.20636577135720013,-0.3753763772511319,-0.3767891596817893,-1.0030730948708002
1733323,-0.12159417665722072,-0.5530779644522101,0.8225947446179314,0.38425443543736054,-0.9953822670732932,-0.8691214544157154,-0.3935505289154816,0.12092305447491002,0.5400947278470658,0.5181070682156941,0.2804424558810285,-0.07653381806428695,-0.09054358081088242,-0.5312150237652292,-0.09889293734420039,-1.4900375866217905
1734265,0.051261737956645535,-0.29014050448530987,-0.03482256326081521,0.03561899349660009,-0.9953824766657043,-0.8691222206035691,-0.3935505390606108,-0.39846141519139855,-0.39772125466053,0.8412062158170949,0.6934544742785385,-0.9222942953329099,0.06502893709659868,-0.532946564281879,-0.4537195731076442,0.10264344517939124
1738377,0.7404312520704861,1.2002563535987354,0.9480847685313534,1.2210623510508885,-0.9953825160917237,-0.8691223647296707,-0.3935505409689913,4.122858291574243,-0.10482104680691072,0.55172601123152,0.7318537420126248,1.1137393225104288,0.1354555371838901,-0.5367559534188894,-0.542004174056692,-0.06047252674471413
1748605,0.4144775781779548,0.21438155140546006,0.6421503070946337,0.32823687160607407,-0.20246044185966333,-0.14446959902508275,-0.24002784196381427,0.21948943433930726,-0.037590111135160705,0.26458728085078337,0.36472047304108646,0.3778054790097347,0.008290640222244162,-0.5519935099669311,-0.45246829529875443,0.686067123209104
1749834,-0.23511663056375035,-0.1540007088649211,0.04462627934150523,-0.1150382871775915,1.4589613282629277,1.3739081567730935,0.08165053054453417,0.3765553794414824,-0.22374087652569744,-1.720751997392379,0.5139801255211084,2.2011991208373414,-0.20401362872564843,-0.4673404180334508,-0.5100270745004912,-1.620813110050662
1752507,-0.021746547055673204,1.3441005196256655,0.1615846523946975,-0.08192161073140239,-0.9953823022265853,-0.8691215829223976,-0.3935505306170446,-0.0815770540024181,0.028018931191686178,0.6680241984942397,0.901722890434362,-0.06722720850173243,-0.47108067320880087,-0.5367559534188894,-0.6128106087892041,0.9585254052111922
1763425,-0.6188362130013288,1.0349101805297676,-1.1539156116915814,-0.4405439827940479,-0.25907909722255246,-0.19621223748307898,-0.25099020666061006,-0.13949775144718998,0.4962829004903945,-1.7396007259412403,0.8367898845121745,0.5287593170191255,0.3162414717422767,-0.47580572722672265,-0.6299411978376829,-0.6664300348271719
1785582,0.3242140303418419,1.109018611475779,1.0575650164628962,-0.5187519624064642,-0.9933430246911568,-0.8672588239302521,-0.3931556433008737,-0.4188018622907723,-0.43910429761117964,0.44697777787500753,-0.8735731530463686,-0.9276447707595648,-0.16378240851334216,0.0038951270637605897,-0.027972298685945314,0.9069386349041882
1786828,-0.1351442398241702,1.1010754009960717,0.205723733923741,0.45303384595464374,-0.995382511604121,-0.869122348324751,-0.3935505407517729,0.7305349691930193,-0.24119193011762374,0.5348765434826005,0.10715262618244355,-0.3681026163668391,0.3539329046928748,-0.5138996185968269,-0.6827034121057017,-0.09925380726230536
1823737,3.874984823911213,0.894117350049486,3.382053897244283,3.056657978632391,-0.995382703568713,-0.8691230500721953,-0.3935505500436437,-0.2289016622493605,-0.43121364369063186,0.5762136021332442,-0.12037527837229632,0.7703309841106581,-0.24515696659439112,-0.09123882387283619,-0.42780024706923303,1.804392620566501
1852075,-0.8482258686557015,-1.1325152868379373,-1.0898023764108096,-0.9523649516957742,-0.9953812365737023,-0.8691176873123839,-0.39355047903509016,-0.4541648559323794,-0.424456675757918,0.4269196044737791,-0.02609381205040913,0.967982827589322,-0.4779767544465062,-0.5253277860078581,-0.10336178666526134,-1.6416894344048032
1862840,0.7292020721951695,1.0539558274364411,0.5044687085144496,-0.013359967906436142,0.24933949764025923,0.2615083527213627,-0.1492519772962091,-0.4146142769935673,-0.4280492299081986,0.048063679161600766,0.19075381478829867,0.46711492031656365,-0.06822915143314437,0.3682353952874257,-0.07454946870128501,0.7687324843154909
1866875,0.8172746876871929,-0.16776491359625065,0.8718903693591646,0.3968246032624797,-0.8139046915044083,-0.5599008566290797,-0.3514432827968014,-0.3592458684939957,-0.4235464801331131,0.24407624066135813,0.17938507705605528,2.397675953228403,-0.14274760453702232,0.23464534682572072,0.07168399190157136,0.5072457433836083
1875022,-0.29671340163092874,0.48816635915087675,0.006978570106013648,0.16626145205573853,-0.1063490466127892,-0.07999811274602023,-0.21028157812920176,-0.4224350347691026,-0.43317366284849657,0.4293789182000269,-0.0028576586535962434,0.32985778130934434,0.05714565133265632,-0.48596409825887743,-0.10290400209550563,-0.1090644792074929
1887594,0.23921111795268227,-1.188010669267624,-0.5505082241286302,0.27348659767533073,0.9797105533681709,0.9359192109687658,-0.011140220995553802,-0.17260269318855204,0.051059530231561484,-0.3659286742914656,0.5084510981416381,-0.15224571901024403,-0.1739688618030033,-0.4186648901715664,-0.44607287538737034,-0.06047252674471413
1899144,-1.1291015035500307,-1.4834858640938746,-3.0681442141943567,-1.4460653594360628,0.4836729860571343,-0.15323174294510497,0.22263092578504706,-0.49137345920977077,-0.42181225731387434,-2.519017071276214,-2.096955744179362,-0.14509362094378514,-0.8798619693699866,0.6180773973207682,0.33167151177246806,-0.14921135941530042
1900711,0.7146818682249497,-1.0642806740674802,0.8614025540196497,1.07474921513436,-0.9953825701125845,-0.8691225622088029,-0.3935505435838217,0.4271082354458042,-0.10491813555166105,0.5295635516195208,-0.014722279232526343,0.33742899528042897,-0.18496928501676024,-0.27263830658629384,-0.028285118139067002,0.06552997966091802
1914087,1.989511455024324,-1.2198327154060775,1.430506055137083,0.3877219024831239,-0.038188645441684876,0.005658702799156177,-0.20822213414622726,-0.4516364604029555,-0.3955036993268789,0.556399500675514,-0.14802612457966371,-0.2337028584672527,0.46148448336159625,-0.2109624824631773,-0.2973098470158429,0.28821077280120566
1916533,-1.0067111959900779,-0.22779809959904054,-0.9298621461767536,-0.9353671044680281,0.7328845156684664,0.7103446246037751,-0.058929790895986565,-0.4873954721840435,-0.35992745117385744,0.5232816450223327,-0.8399884306735582,-0.13339175227501213,-0.06725708922592892,-0.4875269245712822,-0.2781931027158778,0.060718974867850904
1917045,-0.21190424090620785,-0.6493243693936763,-0.01977839802765525,-0.8191373864199686,0.9705973298387743,0.9275920945498307,-0.012904768348200795,-0.3909758865044258,-0.23236786079712418,0.4168506490883826,-1.8874842474791609,1.8109854895727142,-0.02100525863347921,-0.48215470912186703,-0.5100270745004912,-1.757153549369706
1917576,-0.23687911858147429,-0.023648437434031274,0.6022455210212516,-0.16913901636232806,-0.9953825419561056,-0.8691224592797323,-0.39355054222093305,-0.48496881617583293,-0.4150135198978163,0.929374613187721,-0.6540711161509788,0.08244796242229371,0.41188866799036056,-0.3010219903520373,-0.42780024706923303,-0.3937491561890843
1946686,-0.16904309406858023,0.7212762234639964,-0.431971112319252,-0.5283400839162097,1.186256286835427,1.1246819224417546,0.02885040326771049,-0.4450180085276098,-0.41707184060394054,0.5730326573735841,0.09053153433356956,-0.7423228546441426,-0.01246227270766049,-0.5392955461770234,-0.542004174056692,-1.0300045396746833
1964559,0.6477471734914354,1.2483385655660424,1.2285054865070482,0.5472012734525603,1.1862561974717898,1.1246815957632599,0.02885039894243041,-0.05888793400358275,-0.420428339571069,-0.5797989343906896,-0.406734178477623,-0.31270027517460736,-0.15411359425608315,-0.49866206204878516,-0.5653720545021059,-0.23401302018453884
1972723,-0.6565567479592989,0.3530285350135205,-1.6294926459218106,-0.3265991109673462,-0.8764482192070087,-0.7604279268829194,-0.3705229234916488,-0.3799198411740176,1.050534766997863,-0.2093590526752747,-0.48338643089090155,-0.299829155689301,-0.5722107059898145,-0.49485267291177476,-0.5639884300021195,-0.3937491561890843
2041488,-0.4958053664667463,1.4341538555297528,-0.8153138408845343,-0.5203886219436273,2.305923555679945,0.0020649786350855704,6.071999725875256,-0.3364282516009371,-0.4327718351891335,-0.27584841740891175,-1.9656489606203116,-0.6876812824505931,0.5919868137601773,0.5898708838519425,1.4012997783394794,-0.37751201502475246
2041926,-0.7711493615347619,1.1494843172740319,-0.8138800749535843,-1.0058389623178652,0.33201299662471156,0.33464121783316153,-0.13209005506315868,-0.47822276957031673,-0.3903081746102575,0.6842430947855253,-0.13589429199980288,-0.1028162991151718,-1.0577408644828092,0.20988431743515304,-0.36099094978160556,1.434325713850394
2043090,-0.8266598041278356,0.4236014878858864,-0.5528362591028149,-0.4184397672039828,1.602132212705037,3.5234791610011644,0.0024505291019429297,-0.23549062412645735,-0.4082984349475816,0.4243429790801374,-0.6926367559986,0.11094608827482086,0.06996133960090574,-0.2833313287250433,-0.48386399304489464,0.47837894325353625
2064742,0.44795997990797987,-0.34100511304298825,0.43356309637802076,-0.8111832315180887,0.7134950318397361,0.6926240713217712,-0.06268388746775133,-0.48387478719982535,-0.4256223521461852,0.21053807741788258,0.035882430664859105,0.14607920670485466,-0.33025475668405424,0.4712373443045719,0.3847803837797139,-1.0931221112662903
2087925,0.735750164498414,-0.14820281719519118,0.576324975775171,0.9148200724558134,1.0000981335681516,0.9213211879633492,0.008647193998925126,-0.3395946738203336,-0.38618944953067114,0.38655154359895977,-0.05655875542166051,1.0824273697651001,-1.6175073412867882,-0.4062429690726856,-0.6009093574508293,-0.6452802713844881
2088610,1.73999943393761,0.3702392937421043,1.819305745564718,0.712467185721495,0.7191700426015107,0.4485848742831864,0.05721515569682233,-0.24583929214921987,-0.4144701572877344,0.4205392962752485,0.32180018451285297,0.17535791304131423,-2.739741138165639,1.0391348122182245,0.10622724630040015,1.280995975547973
2202690,0.25935237627361823,0.838369722852607,0.7225234013713399,1.9558000429818463,-0.995382595295533,-0.8691226542678101,-0.3935505448027793,2.1649003330263126,0.5309059244110703,0.5395486973990066,0.3244621849662647,0.613286911376253,0.06853041273795936,-0.5519935099669311,-0.6299411978376829,2.6057405088102463
2215907,-0.31168201922980676,-1.8187027721572093,0.028854656119282732,-1.1564911201025732,-0.9953807857997523,-0.8691160394591843,-0.39355045721578885,-0.5000193692241668,-0.34971313558807016,1.1979742347834605,-0.98423734645121,-0.14613422553023075,-3.7414799737341213,0.00879853020242501,0.12573580486676383,-1.3713439095183824
2220159,-0.6936443381666596,0.795723650618322,-1.3278671609409909,-0.06674002055875712,0.554308200937204,0.547143112477233,-0.09350507247264343,0.21022143165156887,-0.20367121362518828,-0.37639362067198406,-0.1843549792332161,0.5865999733206457,0.2134125869248717,-0.532946564281879,-0.3661301264961492,-0.24349642714460928
2252878,-1.259889171557601,1.0321942671736324,-1.7679539329550369,-1.2632231807825725,1.46751101229789,1.3817211468856478,0.08330592010751482,-0.4958319486069344,-0.40540552950041825,-0.17797715540300557,-0.48467358028285634,-0.18933145498849197,-1.268045091813816,-0.038728447297055824,0.3027242058946703,1.2322368238220334
2305736,-0.22164601014998914,1.5691780899452485,-0.09754660526555849,0.32500407663363307,1.9498298476881513,1.8225133491977366,0.17669073277190717,-0.35915102379019237,-0.4176809014525629,0.4173600887367502,0.24529177491211768,-1.3153725732213049,0.3082399612394585,-0.2680208652077993,-0.14000635105767104,-0.5319816669092156
2317910,-0.672710017344606,0.7120239813919166,-0.05995104461917306,-0.6015220767574685,0.8024535574698877,0.7605721511186432,-0.039095765844857605,-0.48514099469961186,-0.40170662147254144,0.7559828756033727,-0.13323026040649752,-0.5179483297466014,-1.3048794746383152,-0.22379998431697834,-0.23615868958923356,1.616030930574845
2328060,0.8434223871886489,-0.2954727356071354,0.8718919859042752,1.3404508697354143,0.8862808416285921,0.8505334315414723,-0.02922973188033571,0.7939295449772151,0.03568694247886126,-0.07084824017054352,0.277501928744583,0.6036415445747277,-0.005263398440557555,-0.38203614846948447,-0.39229320795174566,-1.3064413532804269
2367260,0.4877079465882339,-0.8888208919930246,0.7989473471620914,1.6956915095881973,-0.9953824938266431,-0.8691222833372473,-0.3935505398912704,2.9524483957661034,0.20075771169276052,0.4604096738941383,0.703665596860918,-0.40476254954528584,-0.02967875443339055,-0.5035103754957855,-0.495637379700057,-1.0809049703515679
2382604,-0.707526201387835,0.6240857810134844,0.09358797588631289,0.007466972668991017,-0.9953822757954052,-0.8691214863003441,-0.3935505293376675,0.0579348264598306,0.1307451186860902,0.5450490025097161,0.813977078586503,-0.9438848835189156,-0.09607371771376468,-0.523423091439353,-0.7258724965070044,-0.3937491561890843
2394582,0.2429354068739945,0.9712969443536954,-0.09742430250092156,2.78658969448316,-0.995382598321463,-0.8691226653294266,-0.39355054494924674,5.371388056379517,1.4454970728737149,0.4598620378987541,1.3132262388424973,-1.4554987961683357,0.025938434281987766,-0.47580572722672265,-0.39011295116329975,0.015272161768047438
2424282,-0.5250046580824773,-1.2490768271847583,-1.9357638099557044,-0.5343163527761073,-0.765600292780957,-0.7698904206496726,-0.29626084843360007,-0.20538329020166313,-0.22534209458119867,-0.9072927134872664,-0.4353853615997108,0.8749001545792006,-0.15598429034841416,-0.532946564281879,-0.279791957693544,-1.0809049703515679
2451112,0.40073672382161163,0.4434067598252536,0.7151470747195554,-0.23287751749670688,-0.9754251958400093,-0.8508837571808362,-0.38968645470457075,-0.4642110219689956,-0.43525097445032557,0.5502661020547902,0.4085702341102381,0.0030258569285418536,-0.4040238408286777,0.42174897354770907,-0.024374874985836712,1.4718888961090586
2471608,1.6550991653532992,-1.0190065109252686,0.15952352327827857,3.196691357970156,0.13823426298401276,0.1668919662720073,-0.17406377420575392,1.6201622590987252,0.20331530779936344,-0.19636096051081742,-0.1539419612312577,-0.24809747999534498,0.5581929395237362,-0.5265975823867346,-0.4380786004983202,0.151612601087091
2477547,0.06810867148771957,0.7638402011981003,0.1729860905285903,0.9905190142558034,-0.7635835170216781,-0.6572811115671616,-0.3486704466334849,1.3619404616889161,0.6170519431712583,-1.5319687710101721,0.03247642323806275,-0.880251567892469,0.10576671150742964,-0.5265975823867346,-0.5100270745004912,-0.3028555299796605
2483988,-0.8781086182696037,-0.023238430506727345,-1.340083977398461,0.09871324964747234,-0.9950873959106887,-0.8680435208108118,-0.3935362559461956,-0.25019498650314176,4.952701622243405,-0.8003377809231016,1.15308546218094,-2.0051311467189996,0.31492821798828174,-0.5344117139499013,-0.5819755485026623,-1.3140471215852676
2578314,-1.4602495489091545,-0.7045407711338181,-0.7820101944884729,-0.8207063326642727,-0.9953822636108405,-0.8691214417583425,-0.39355052874788476,-0.27899981944114705,2.521801434153759,-0.45063188644143926,0.8626635681883593,-0.9046760779472185,-0.466042200922284,-0.5392955461770234,-0.3277576070285644,1.8204195783388366
2588525,-0.30531039449722525,-1.563319673488679,-0.11236217742568719,1.3703772245207089,-0.24696218979337942,-0.03663558816541591,-0.22988828231992212,1.5446803190172846,0.5114540368774326,0.2781191026025921,0.7039893820312875,0.4763365320990777,-0.5340296103670853,-0.4800383818233586,-0.1902560789356065,-1.575366296941042
2592990,-0.9646891291631255,-1.5503887042707751,-1.4501162029060415,0.11951359450210135,-0.9953823209161002,-0.8691216512439524,-0.3935505315216935,0.3559739044345069,2.8654390266377843,0.42968441610996133,1.0359581799784163,0.7038587588034285,0.3108074441950794,-0.5062808403228061,-0.21264004862509073,-0.18651168842688629
2594215,-1.229644143953703,-1.3846901090450205,-1.2760498306223824,-0.14671475414197258,-0.9953789164751567,-0.869109205939819,-0.39355036673283933,1.0453638243988672,0.9529443423859544,-3.02964756169667,1.3229011915656228,1.393909790068706,0.21833851220102327,-0.48850369101663044,-0.542004174056692,-1.5147705461347594
2610058,-1.6148583038071582,-0.19456979851106143,-0.8275421417931286,-0.10637584237812106,-0.44059863568125235,-0.3621043462873524,-0.28613530325123265,-0.05133267438370808,4.831174216455549,0.22788956383165543,0.45362841145685734,0.32592341792430923,1.1727566236179328,-0.5367559534188894,-0.6539240225048333,-0.6664300348271719
2628972,-0.2193254842229911,0.49629407197590364,0.504428319609823,0.020448003992031494,0.6467331664045239,-0.04597171455688668,0.24737814645396256,-0.03726246810133055,-0.3886274432177247,0.09494853327244689,-0.5840102868078867,0.5977539869042079,-0.4994542600637273,-0.5265975823867346,-0.5899698233917124,-0.3028555299796605
2685459,-1.162907134919715,-0.10235942233253298,-0.08672456170755634,2.036424889669733,1.5867645582866232,3.7978236946525055,-0.015799192487308135,3.4111663923930617,4.176785926631485,0.7201526163393237,0.6913857212067751,-0.5520147916615613,0.09643217774772544,-0.47580572722672265,-0.5100270745004912,2.2567089841519237
2712262,0.8622551716894835,0.780511264841165,0.7012835209970919,1.5551916930633256,2.3179813418680717,1.9720484499886017,0.3370710893991362,-0.45378349068279566,-0.4270265091673443,-3.1153362038115633,0.14041289416804234,-0.005780908360407648,0.6176194593968096,0.40196337532846194,0.3195828808308114,-0.19034580190665737
