4,original_shape_SurfaceArea,original_shape_Compactness2,original_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHL_firstorder_Skewness,wavelet-HLL_firstorder_Skewness,wavelet-HLH_firstorder_Skewness,wavelet-HHL_firstorder_Median,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-HHL_glrlm_RunVariance
1785582,0.43434809023478926,1.651102971571375,0.13797253393141018,0.4242126597247549,0.010554697716242607,0.009213606320078225,0.44353383054432327,-0.21351228650102158,0.6808367132569414
1786828,-0.31178053177930076,1.6261029672266074,0.06241773949513866,-0.0954911447913471,0.04936990334850402,0.15564157263719586,0.3028715755709075,0.131152503722454,0.9872689535177019
1823737,3.8430431085807535,1.064438942536093,-0.5577340280422672,-0.0573294381505197,-0.07274365168215582,1.0129883860339426,-0.33511171162105036,0.43305394060986724,2.024425164350612
1852075,-0.5082401129386347,-1.188706578951341,-0.5913382956951384,-0.45815226464800907,0.40009294352136243,0.06761473096439899,0.3502712819184818,-0.40563582434849654,-1.0422570344506532
1862840,0.17116849289560504,1.1087378264602648,-0.30701437270335846,0.2949614367723206,0.42574141177584174,0.2626968316499677,-0.5301032406329663,-0.0365835479618836,1.0194740920640943
1866875,0.7873834496108294,-0.08718822682275627,-0.6135348193767004,1.129615452269919,1.7830795676940838,0.1600748842288394,0.45702036402745744,-0.24057692368402014,0.6778483323427882
1875022,-0.37977884878925167,0.2343991748377693,-0.41033569146770593,0.16197504200659815,0.526658471932365,-0.228742607726124,0.4938401097932355,-0.27778685467312947,-0.15079637921805855
1887594,-0.02335811340912791,-1.2573515868216492,0.23313188359448497,0.2107937282930412,-0.2654501135996432,0.7294746405419851,0.1134227670722942,-0.30824788750727194,0.03599323264827865
1899144,-1.3300058806330028,-1.638106755670427,-0.21307216481214983,1.5257133815004,0.7911322708491372,2.2134311342391197,0.5425196426995665,-0.42973374739387304,-2.5667385707541714
1900711,0.22212182015381413,-0.9937089474371025,0.23005602341729578,1.378606230279339,0.2863762114835912,-0.09643076540232647,-0.030908758061137027,-0.2611290645273945,0.012137193346213156
1914087,1.7988187240270919,-1.2297766326630968,-0.5725026441954766,-0.042631423332778744,-0.14454750364784708,-0.5692425311271896,-0.046445359544299944,0.28940509661472646,-0.05750484981184362
1916533,-0.983674397741265,-0.16958055754487583,0.7630337189827423,-0.16464885311867847,-0.9608957138938602,0.47620408356451044,-0.7956607897958154,-0.1875069927096421,-0.637624559010468
1917045,-0.27451304478207195,-0.9485072240167587,-0.49390410002861973,-0.7902694462658079,0.5366128076220555,0.18372911837174385,0.6619819209776956,-0.30796659907972784,-0.2862920807760986
1917576,-0.28081078462137765,0.3309523910827414,-0.6267568974191213,0.7793635810479024,-0.06339884477904163,0.25757845575595184,-0.07251202438233426,-0.3578861241716043,-2.1045039701762622
1946686,-0.22297918561734512,1.31512618737823,-0.5177115512757368,-0.30412369397752614,0.16191970716165494,0.3231562094151652,-0.4093885555960738,-0.17099450274015746,0.3391744495350271
1964559,1.1212560889705911,0.11317114362416562,-0.2870666331413621,-0.6096788652870802,-0.18296813525317152,-0.3117839997056776,0.2890763001890826,0.722199267256203,1.124850711941109
1972723,-1.0669451629076394,0.38521136414456586,1.616997289947794,-0.4179582787027404,-0.5913660635182018,-0.2826848243807697,-0.18204854250257643,-0.40472660487648776,-0.371227264143395
2041488,-0.9155336334365913,2.0068060363128124,0.022416743865735247,0.12255666032285004,-3.720330046486351,2.3243071240836293,0.6529165482610125,-0.26440220329161435,1.0040013262214966
2041926,-0.83391595171522,1.5577830056463076,-0.4621388487240376,-4.326276751767662,0.4059758318688407,-0.24198846888982045,0.05377276510904323,-0.30099868225136905,-0.13003116022434963
2043090,-1.0639042098579887,0.5214782413476302,-0.5705621262128986,-0.11040768878080208,0.9086146850729918,-0.44419076209729064,-0.9482276654629307,-0.3285162867354813,-0.19303720176999373
2064742,0.3238102767567551,-0.14198895889425903,-0.2967326046274003,-0.028952463841772084,1.9150462507567099,-0.34837315196817653,0.034895618559122765,-0.11023505380867014,-0.049159771582610076
2087925,0.874839707897955,-0.35227998729357834,-0.41057247145881276,0.32272237800520087,0.18958884279108226,-0.47429353749224623,-0.6142385985324753,0.1637516463422659,0.11999709519665495
2088610,1.4470565273784581,0.6003055117760844,-0.46382163144622446,-0.24585511204154858,0.4872034788062159,0.2545185078968079,1.0868600304723375,-0.229158465827064,0.8505317877834341
2202690,0.07267207163657706,0.9577229138340009,0.4375876372739794,-0.4600618742460743,0.3417486102406657,-0.26323606605440775,-0.17929167420747022,0.011383302488915847,1.6177925108439137
2215907,-0.5736886550330692,-1.796610537357483,-0.5359499209430159,-0.11530201484762555,-2.302901829451843,-4.80603097929834,-3.4376447553424154,-0.4216583465022998,-1.7673867278761577
2220159,-0.8506119255671054,0.8846368677922517,0.6656685910928869,-0.8740607198898842,-1.0964261222554266,0.1567345741414803,0.15149517758475156,-0.29274138306975317,0.8391092696813798
2252878,-1.2039335402892846,1.2619576033784492,-0.33723649296801456,0.5927167720054222,-0.3235374374802023,0.6480194326080175,-1.2766401423505798,-0.3747878039405564,-0.7286893283263005
2305736,0.3029675662810061,-0.28007064196461506,0.07939908305548621,-0.28328094096622464,0.3839191429211227,-0.390674663574851,0.8384381478708193,-0.25942198349909634,0.24522375409823982
2317910,-0.6666210417810142,0.4885333204759369,-0.5993556965221775,-0.189190508999769,0.1728718228958125,-0.6175183137657924,0.5217449544473926,-0.2736135154511769,-0.19716317710861234
2328060,0.5725088664422557,-0.2615131944508161,0.6339665061165296,-0.025565012646028135,0.2461453665897363,0.3871592430124982,-0.3785073223702478,-0.17386049949575347,1.6273700870699268
2367260,1.74588520800015,-1.0263281679247092,1.778231906731671,-0.7381923231461298,-0.04636672320353001,0.55520824819687,0.11778483664418989,-0.0452834335774312,1.2955406754042316
2382604,-0.6056735201909899,0.5038275262729403,0.8772296237809696,-0.2638956126676007,0.6737036551314197,0.2580789575715719,0.01763574099196225,-0.19777399457750877,0.9262407425982582
2394582,0.26780397290299973,0.5670066568233466,1.1782396699407225,-0.09735218468714932,-0.06455859798373009,-1.5110212131372769,-0.09604537414952694,-0.06251261146934425,1.5014093584436758
2424282,-0.46619342241774314,-1.3956065034611027,2.182946794720204,1.0011091618896695,0.9217557298173532,0.34035679141713,-0.6757282565270893,-0.38384726661080687,0.17986592979770694
2451112,0.2265547739528581,0.7431171581211382,-0.4425890342941161,0.21233423262175002,0.1150732252049449,-0.752337336092967,-0.03191739008077353,-0.2997343604052923,-0.10848006932401942
2471608,1.4624466164884506,-0.911146027555058,1.6711566366289463,0.16808472718117015,1.6794983864170097,0.05927676007390029,-0.030080676025530946,0.10771132567300751,0.7126535319030813
2477547,-0.01723017837200625,0.049789211019677884,2.1634116250868454,-0.98561726913523,0.6423129612174305,0.13616772227680204,0.10148132790356917,-0.2109996973233756,0.7735585535535983
2483988,-1.1312306429790964,-0.09731228493948174,0.9297861896432559,1.2433468777375736,1.8769578710565733,1.0126182812173514,-0.1979291240467124,-0.41412246466389147,-0.27989670024338315
2578314,-0.5135101851462698,-0.625483156289579,0.3641503394696635,-0.09322906715864057,0.19989500393886148,-0.26097135995529797,0.0569307124650771,-0.0778057743475389,0.25589643871093853
2588525,0.4353515289164986,0.04081417965517972,0.4540393602636993,0.39582557964294895,0.22624571595559775,0.36018560422952983,0.024599063661109245,6.116977716579809,0.5354802783610626
2592990,0.822447321178719,-1.4398192557257476,1.2934704412483562,-0.8442743507005493,0.18948771430782851,0.37878376537995334,0.010255408688120025,1.8566543342545556,-0.43358686130265733
2594215,-0.7154830941283022,0.2346811131596098,0.8640134099246082,0.23956498829071857,0.6752738767490489,-0.5791648532449911,0.01881170878469827,6.725642626954562,0.17700251588759744
2610058,-0.7435518591305473,-0.3903959913855013,0.6871324539670561,-1.0020182905495507,0.24714388749897484,-0.18154989550388168,0.002964131408687791,1.6882251528046297,0.07705664844573674
2628972,-0.3109262006017529,0.11020620585584677,-0.44358232748920035,2.4514227632035355,0.6429184328484637,1.1684692561689092,0.06529975834526733,-0.16934126553162718,1.2535749079715048
2685459,-1.2070685996098958,-1.2108600147154123,2.349054971272321,1.0364530835750208,0.10368170565962764,0.8501857793376336,0.05937961282943069,0.20412550713177116,0.09464563078532004
2712262,0.689038886011979,1.1481393370405266,-0.44650284453243516,-0.3832986827279197,-0.037190915278281465,-0.09672332131414063,-0.16628143130608194,0.1547092990605169,0.6575520329980316
2722506,0.7931251826161091,0.21680365192936932,-0.7670418332339063,0.4989096299175869,0.8838595031059191,0.5846768826232066,-0.8920018747100998,1.234570415990036,2.252688465716282
2809900,1.0765808949716948,-1.4395157038345954,-0.6488951845858248,-0.3269426615352672,0.41033783523804696,-0.0355492896965852,-1.1689840831184293,-0.33711890151114576,-0.5094243334687407
2825428,-1.455683439393598,-0.9578022891077529,-0.13964313640492315,-0.19371308700418918,0.3136075494961337,-0.9940340559018771,5.6385623249989685,-0.4162451570679084,-0.736493184834483
2832556,0.9156654425829392,-1.3396423130836532,-0.5272233023843949,0.8280261498852055,-0.5724917380152243,-0.1289003958299052,0.08673596682517314,-0.25422195093291367,-0.28196356677038403
2845748,-1.6603224668782286,-1.1140882219422217,6.91716052900595,0.6496083557829967,0.8759008904701339,0.22899258116920884,0.06020269819510032,-0.049783273523987405,0.21375613672548782
2847171,2.0422691057852322,-0.6842318171965305,-0.768918829667175,-1.8203519517029785,0.06280991469023425,-0.3195960915011109,-0.4748961238024827,0.41033339713104855,1.0325717085212218
2872625,-0.9219870849021737,-0.139734558417158,-0.5609940716467056,-4.564869819973904,-0.032078617066077855,2.013110291572415,-0.17855600105532532,-0.307171227579824,0.19579490857366813
2935369,-0.9233990973384295,-1.7978633557835266,0.36289564652664974,0.023396387742191545,-0.5780704836750085,-0.10565826861619906,0.03858598255827411,-0.292553299455072,-0.8896240867961684
2944076,1.8217031947740039,-0.131089706229411,-0.7417052385800806,-0.4403352062799884,-1.2255619944744356,-1.3455459024123375,-0.27142235622488803,0.1387719129157073,1.5310840308398785
2947334,0.754658402148879,0.27788233739135326,-0.7936260674948837,0.10133814070043295,-2.631485974729952,-0.2082867643178916,-0.16035129245147517,0.07547321312085498,1.5270014373833989
3014537,1.375841807099364,0.025567556211856617,-0.48631749808846536,0.019061671083411405,-0.9623219621567359,0.12169226422800529,0.6813410465725346,-0.22643786141786448,0.5446022775539646
3062868,-0.08095709870387155,-1.4171813090724577,-0.2989453238523291,0.3990922356546577,0.27822067432587766,-0.6737738178607091,0.059597441731638064,-0.36753712220307877,-0.5545655781212725
3067890,0.6012772666249505,-1.2286170919003305,-0.7023483948508953,0.21356731430910192,0.08086462282526655,-1.2466183636655164,-0.2668871015529433,-0.21612467060268475,-0.27183055476374907
3093550,-0.42090225703186557,-0.0322186793414531,-0.6895633428417012,0.22129001419982933,0.2141627674436997,0.3040597068253846,-0.6202311986274975,-0.224493461299105,-0.31723359375540783
3100166,0.7719166802309136,-1.8149091838592102,-0.6407248567795664,1.6188863435923138,-0.9919169867895805,-0.5094558082769742,-0.6053639125795713,-0.3808479774401052,-1.3403054607476352
